RXNORM	STR
1872264	hydromorphone Prefilled Syringe [Dilaudid]
1872265	1 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Dilaudid]
1872269	1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe [Dilaudid]
1872271	1 ML hydromorphone hydrochloride 4 MG/ML Prefilled Syringe
1872272	1 ML hydromorphone hydrochloride 4 MG/ML Prefilled Syringe [Dilaudid]
1872752	0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe [Dilaudid]
1944529	Abuse-Deterrent oxycodone hydrochloride 15 MG Oral Tablet
1944531	oxycodone hydrochloride 15 MG [Roxybond]
1944532	oxycodone Oral Tablet [Roxybond]
1944533	Roxybond Oral Product
1944534	Roxybond Pill
1944535	Abuse-Deterrent oxycodone hydrochloride 15 MG Oral Tablet [Roxybond]
1944538	Abuse-Deterrent oxycodone hydrochloride 30 MG Oral Tablet
1944539	oxycodone hydrochloride 30 MG [Roxybond]
1944540	Abuse-Deterrent oxycodone hydrochloride 30 MG Oral Tablet [Roxybond]
1944541	Abuse-Deterrent oxycodone hydrochloride 5 MG Oral Tablet
1944542	oxycodone hydrochloride 5 MG [Roxybond]
1944543	Abuse-Deterrent oxycodone hydrochloride 5 MG Oral Tablet [Roxybond]
1946525	Matrix Delivery 24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet
1946527	Matrix Delivery 24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet
1946529	Matrix Delivery 24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet
1990741	methadone hydrochloride 40 MG [Diskets]
1990742	methadone Tablet for Oral Suspension [Diskets]
1990743	Diskets Oral Liquid Product
1990744	Diskets Oral Product
1990745	methadone hydrochloride 40 MG Tablet for Oral Suspension [Diskets]
1992288	fentanyl 0.04 MG/ACTUAT
1992290	fentanyl 0.04 MG/ACTUAT [Ionsys]
1996183	buprenorphine Injection
1996186	buprenorphine 200 MG/ML [Sublocade]
1996187	buprenorphine Prefilled Syringe [Sublocade]
1996188	Sublocade Injectable Product
1996189	0.5 ML buprenorphine 200 MG/ML Prefilled Syringe [Sublocade]
1996193	1.5 ML buprenorphine 200 MG/ML Prefilled Syringe [Sublocade]
2003714	1 ML morphine sulfate 2 MG/ML Injection
2045496	acetaminophen 300 MG / oxycodone hydrochloride 2.5 MG [Nalocet]
2045497	acetaminophen / oxycodone Oral Tablet [Nalocet]
2045498	Nalocet Oral Product
2045499	Nalocet Pill
2045500	acetaminophen 300 MG / oxycodone hydrochloride 2.5 MG Oral Tablet [Nalocet]
2055304	morphine sulfate 10 MG/ML [Mitigo]
2055305	morphine Injection [Mitigo]
2055306	Mitigo Injectable Product
2055307	20 ML morphine sulfate 25 MG/ML Injection [Mitigo]
2055310	20 ML morphine sulfate 10 MG/ML Injection [Mitigo]
2055311	morphine sulfate 25 MG/ML [Mitigo]
2056893	chlorpheniramine maleate 0.8 MG/ML / codeine phosphate 2 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution
2058844	levorphanol tartrate 3 MG
2058845	levorphanol tartrate 3 MG Oral Tablet
2099282	chlorpheniramine maleate 8 MG / codeine phosphate 54.3 MG [Tuxarin]
2099283	chlorpheniramine / codeine Extended Release Oral Tablet [Tuxarin]
2099284	Tuxarin Oral Product
2099285	Tuxarin Pill
2099286	12 HR chlorpheniramine maleate 8 MG / codeine phosphate 54.3 MG Extended Release Oral Tablet [Tuxarin]
2105821	oxycodone hydrochloride 2 MG/ML
2105822	acetaminophen 60 MG/ML / oxycodone hydrochloride 2 MG/ML Oral Solution
2105925	acetaminophen 325 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG [Dvorah]
2105926	acetaminophen / caffeine / dihydrocodeine Oral Tablet [Dvorah]
2105927	Dvorah Oral Product
2105928	Dvorah Pill
2105929	acetaminophen 325 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Tablet [Dvorah]
2168270	1 ML fentanyl 0.05 MG/ML Injection
2179635	tramadol hydrochloride 100 MG Oral Tablet
2199847	chlorpheniramine maleate 0.25 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 0.375 MG/ML [Zodryl DAC]
2199850	chlorpheniramine maleate 0.266 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 4 MG/ML [Zodryl DAC]
2199854	chlorpheniramine maleate 0.286 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 4.29 MG/ML [Zodryl DAC]
2199857	chlorpheniramine maleate 0.333 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 5 MG/ML [Zodryl DAC]
2199887	chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Zodryl DAC]
2199890	chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1.8 MG/ML [Z Tuss AC]
2200398	chlorpheniramine maleate 0.25 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2200411	chlorpheniramine maleate 0.267 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2200414	chlorpheniramine maleate 0.286 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2200419	chlorpheniramine maleate 0.333 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2200422	chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2201610	fentanyl Metered Dose Nasal Spray
2201612	fentanyl Metered Dose Nasal Spray [Lazanda]
2201633	butorphanol tartrate 1 MG/ACTUAT
2201634	butorphanol Metered Dose Nasal Spray
2204721	chlorpheniramine maleate 0.2 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 3 MG/ML [Zodryl DAC]
2204726	chlorpheniramine maleate 0.222 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 3.33 MG/ML [Zodryl DAC]
2204729	chlorpheniramine maleate 0.2 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2204732	chlorpheniramine maleate 0.222 MG/ML / codeine phosphate 1 MG/ML [Zodryl AC]
2269592	buprenorphine / naloxone Oral Film Product
2269593	buprenorphine / naloxone Sublingual Film
2269595	buprenorphine / naloxone Sublingual Film [Suboxone]
2269596	Suboxone Oral Film Product
2277368	1 ML hydromorphone hydrochloride 0.2 MG/ML Prefilled Syringe
2277369	hydromorphone hydrochloride 0.2 MG/ML [Dilaudid]
2277370	1 ML hydromorphone hydrochloride 0.2 MG/ML Prefilled Syringe [Dilaudid]
2279506	acetaminophen 300 MG / oxycodone hydrochloride 10 MG [Prolate]
2279507	acetaminophen / oxycodone Oral Tablet [Prolate]
2279508	Prolate Oral Product
2279509	Prolate Pill
2279510	acetaminophen 300 MG / oxycodone hydrochloride 10 MG Oral Tablet [Prolate]
2279511	acetaminophen 300 MG / oxycodone hydrochloride 5 MG [Prolate]
2279512	acetaminophen 300 MG / oxycodone hydrochloride 5 MG Oral Tablet [Prolate]
2279513	acetaminophen 300 MG / oxycodone hydrochloride 7.5 MG [Prolate]
2279514	acetaminophen 300 MG / oxycodone hydrochloride 7.5 MG Oral Tablet [Prolate]
2281848	acetaminophen 60 MG/ML / oxycodone hydrochloride 2 MG/ML [Prolate]
2281849	acetaminophen / oxycodone Oral Solution [Prolate]
2281850	Prolate Oral Liquid Product
2281851	acetaminophen 60 MG/ML / oxycodone hydrochloride 2 MG/ML Oral Solution [Prolate]
2383032	levorphanol tartrate 2 MG
2395807	tramadol hydrochloride 5 MG/ML
2395808	tramadol hydrochloride 5 MG/ML Oral Solution
2395810	tramadol hydrochloride 5 MG/ML [Qdolo]
2395811	tramadol Oral Solution [Qdolo]
2395812	Qdolo Oral Liquid Product
2395813	Qdolo Oral Product
2395814	tramadol hydrochloride 5 MG/ML Oral Solution [Qdolo]
2474266	fentanyl Prefilled Syringe
2539186	1 ML meperidine hydrochloride 50 MG/ML Prefilled Syringe
2539187	meperidine Prefilled Syringe [Demerol]
2539188	1 ML meperidine hydrochloride 50 MG/ML Prefilled Syringe [Demerol]
2539191	1 ML meperidine hydrochloride 25 MG/ML Prefilled Syringe
2539192	1 ML meperidine hydrochloride 25 MG/ML Prefilled Syringe [Demerol]
2540702	naloxone hydrochloride 80 MG/ML
2540705	naloxone hydrochloride 80 MG/ML [Kloxxado]
2540706	naloxone Nasal Spray [Kloxxado]
2540707	Kloxxado Inhalant Product
2540708	Kloxxado Nasal Product
2540709	naloxone hydrochloride 80 MG/ML Nasal Spray [Kloxxado]
2588473	tramadol hydrochloride 44 MG
2588475	celecoxib / tramadol Oral Product
2588476	celecoxib / tramadol Pill
2588477	celecoxib / tramadol Oral Tablet
2588480	celecoxib 56 MG / tramadol hydrochloride 44 MG [Seglentis]
2588481	Seglentis Oral Product
2588482	Seglentis Pill
2588483	celecoxib / tramadol Oral Tablet [Seglentis]
2588484	celecoxib 56 MG / tramadol hydrochloride 44 MG Oral Tablet [Seglentis]
2589611	naloxone hydrochloride 10 MG/ML
2589615	naloxone hydrochloride 10 MG/ML [Zimhi]
2589616	Zimhi Injectable Product
2589617	naloxone Prefilled Syringe [Zimhi]
2589618	0.5 ML naloxone hydrochloride 10 MG/ML Prefilled Syringe [Zimhi]
2596174	naloxone hydrochloride 25 MG/ML
2599844	buprenorphine 20 MG/ML
2599845	buprenorphine Topical Solution
2599848	buprenorphine 20 MG/ML [Zorbium]
2599849	Zorbium Topical Product
2599850	buprenorphine Topical Solution [Zorbium]
2599851	buprenorphine 20 MG/ML Topical Solution [Zorbium]
